     ,dur       ,sbytes ,dbytes  ,sttl ,dttl ,sloss ,dloss ,Sload             ,Dload           ,Spkts ,Dpkts ,swin ,dwin ,stcpb      ,dtcpb      ,smeansz ,dmeansz ,trans_depth ,res_bdy_len ,Sjit         ,Djit         ,Sintpkt      ,Dintpkt      ,tcprtt   ,synack   ,ackdat   ,is_sm_ips_ports ,ct_state_ttl ,ct_flw_http_mthd ,is_ftp_login ,ct_ftp_cmd ,ct_srv_src ,ct_srv_dst ,ct_dst_ltm ,ct_src_ltm ,ct_src_dport_ltm ,ct_dst_sport_ltm ,ct_dst_src_ltm ,proto_any ,proto_arp ,proto_br-sat-mon ,proto_cpnx ,proto_crtp ,proto_ddp ,proto_ddx ,proto_eigrp ,proto_gre ,proto_icmp ,proto_idpr ,proto_idpr-cmtp ,proto_il ,proto_ipcomp ,proto_ipnip ,proto_ipx-n-ip ,proto_irtp ,proto_iso-ip ,proto_mtp ,proto_ospf ,proto_pnni ,proto_rdp ,proto_rsvp ,proto_sctp ,proto_sdrp ,proto_skip ,proto_smp ,proto_stp ,proto_sun-nd ,proto_swipe ,proto_tcp ,proto_trunk-1 ,proto_udp ,proto_unas ,proto_vines ,proto_wb-mon ,state_CON ,state_FIN ,state_INT ,state_REQ ,state_TXD ,state_no ,service_- ,service_dns ,service_ftp ,service_ftp-data ,service_http ,service_pop3 ,service_smtp ,service_ssh
1860 ,1.400146  ,  1684 ,  10168 ,  31 ,  29 ,    3 ,    5 ,      8936.210938 ,   54874.27734  ,   14 ,   18 , 255 , 255 , 103644762 , 104588463 ,    120 ,    565 ,          1 ,       3924 , 9993.472497 , 8747.056995 ,  107.677692 ,   82.331529 ,0.000628 ,0.000509 ,0.000119 ,              0 ,           0 ,             1.0 ,         0.0 ,           ,         2 ,         3 ,         2 ,         5 ,               2 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,False            ,True         ,False        ,False        ,False
1861 ,0.022893  ,  3302 ,  35742 ,  31 ,  29 ,    7 ,   21 ,   1132573.25     ,12267156.0      ,   54 ,   56 , 255 , 255 ,3888219527 ,3893854639 ,     61 ,    638 ,          0 ,          0 ,   24.917432 ,   23.513663 ,    0.433885 ,    0.395273 ,0.0013   ,0.00115  ,0.00015  ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         4 ,         3 ,         3 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1862 ,0.191209  ,   568 ,    304 ,  31 ,  29 ,    0 ,    0 ,     17823.42773  ,    9539.299805 ,    4 ,    4 ,   0 ,   0 ,         0 ,         0 ,    142 ,     76 ,          0 ,          0 ,   82.95918  ,   82.873148 ,   58.67     ,   58.606668 ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         7 ,         9 ,         2 ,         3 ,               1 ,               1 ,             5 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1863 ,0.072777  , 37366 ,   3276 ,  31 ,  29 ,   18 ,    8 ,   4028525.25     ,  351209.8438   ,   52 ,   40 , 255 , 255 ,2232179276 ,2233200959 ,    719 ,     82 ,          0 ,          0 ,  200.842485 ,    6.90318  ,    1.420314 ,    1.852923 ,0.000633 ,0.000509 ,0.000124 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         1 ,         1 ,         1 ,         6 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,False            ,False        ,False        ,True         ,False
1864 ,0.051851  ,  2646 ,  21450 ,  31 ,  29 ,    7 ,   14 ,    398526.5313   , 3230796.0      ,   42 ,   42 , 255 , 255 ,3092853820 ,3150151038 ,     63 ,    511 ,          0 ,          0 ,   75.655324 ,    2.035699 ,    1.2884   ,    1.24     ,0.001122 ,0.001008 ,0.000114 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         3 ,         1 ,         4 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1865 ,0.001038  ,   130 ,    162 ,  31 ,  29 ,    0 ,    0 ,    500963.4063   ,  624277.4375   ,    2 ,    2 ,   0 ,   0 ,         0 ,         0 ,     65 ,     81 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.004    ,    0.006    ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         1 ,         8 ,         4 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
1866 ,2.512985  , 11584 , 455758 ,  31 ,  29 ,   18 ,  164 ,     36695.80078  , 1446926.25     ,  200 ,  366 , 255 , 255 ,2940347169 ,2953227537 ,     58 ,   1245 ,          0 ,          0 , 2632.607031 , 1947.922095 ,   12.690278 ,    6.883509 ,0.000623 ,0.000503 ,0.00012  ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         6 ,         8 ,         4 ,         3 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1867 ,0.098572  ,  2934 ,   3740 ,  31 ,  29 ,   11 ,   15 ,    233575.4531   ,  297934.5      ,   52 ,   54 , 255 , 255 ,3384737754 ,1236217600 ,     56 ,     69 ,          0 ,          0 ,  259.33209  ,    8.144311 ,    1.96524  ,    1.849509 ,0.000677 ,0.000545 ,0.000132 ,              0 ,           0 ,             0.0 ,         1.0 ,         1 ,         1 ,         1 ,         6 ,         7 ,               1 ,               1 ,             4 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,True        ,False            ,False        ,False        ,False        ,False
1868 ,0.001006  ,   130 ,    162 ,  31 ,  29 ,    0 ,    0 ,    516898.625    ,  644135.1875   ,    2 ,    2 ,   0 ,   0 ,         0 ,         0 ,     65 ,     81 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.003    ,    0.002    ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         1 ,         2 ,         4 ,               2 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
1869 ,0.070314  ,  4862 ,  80366 ,  31 ,  29 ,    7 ,   36 ,    546690.5625   , 9037404.0      ,   84 ,   86 , 255 , 255 ,3904557978 ,1755281300 ,     58 ,    934 ,          0 ,          0 ,   49.700083 ,   50.486205 ,    0.842795 ,    0.829881 ,0.000723 ,0.000598 ,0.000125 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         5 ,         3 ,         3 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1870 ,0.081933  ,  4238 ,  61794 ,  31 ,  29 ,    7 ,   30 ,    408138.375    , 5952083.0      ,   72 ,   74 , 255 , 255 ,2659819030 , 526153127 ,     59 ,    835 ,          0 ,          0 ,    0.0      ,   69.548058 ,    1.149549 ,    1.1305   ,0.000657 ,0.000534 ,0.000123 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         6 ,         4 ,         3 ,         6 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1871 ,0.010597  ,  5928 ,   8010 ,  31 ,  29 ,   14 ,   17 ,   4403510.5      , 5942814.0      ,   62 ,   58 , 255 , 255 , 205199527 , 205529863 ,     96 ,    138 ,          0 ,          0 ,   11.505489 ,    0.0      ,    0.176617 ,    0.175179 ,0.000816 ,0.000664 ,0.000152 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         1 ,         1 ,         5 ,         3 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,False            ,False        ,False        ,False        ,True
1872 ,0.030211  ,   552 ,    304 ,  31 ,  29 ,    0 ,    0 ,    109628.9453   ,   60375.35938  ,    4 ,    4 ,   0 ,   0 ,         0 ,         0 ,    138 ,     76 ,          0 ,          0 ,    6.644918 ,   11.305694 ,    4.705667 ,    8.002333 ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         4 ,         4 ,         6 ,               1 ,               1 ,             8 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1873 ,1.373004  ,  1684 ,  10168 ,  31 ,  29 ,    3 ,    5 ,      9112.865234 ,   55959.05078  ,   14 ,   18 , 255 , 255 ,1510909214 ,3661517952 ,    120 ,    565 ,          1 ,       3924 ,11277.34552  , 9871.38063  ,  105.589154 ,   80.732647 ,0.000671 ,0.000546 ,0.000125 ,              0 ,           0 ,             1.0 ,         0.0 ,           ,         2 ,         3 ,         7 ,         3 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,False            ,True         ,False        ,False        ,False
1874 ,0.04796   ,  2542 ,  21450 ,  31 ,  29 ,    7 ,   14 ,    413511.2813   , 3492911.0      ,   40 ,   42 , 255 , 255 ,2696526398 ,2772367166 ,     64 ,    511 ,          0 ,          0 ,   75.80013  ,   73.543512 ,    1.253842 ,    1.158488 ,0.000575 ,0.000459 ,0.000116 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         5 ,         2 ,         3 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1875 ,0.143049  ,  1958 ,   2308 ,  31 ,  29 ,    6 ,    6 ,    104523.625    ,  123705.8594   ,   22 ,   24 , 255 , 255 ,2152884365 ,   7807575 ,     89 ,     96 ,          0 ,          0 ,  459.274648 ,  439.115331 ,    6.795667 ,    6.191869 ,0.000771 ,0.000627 ,0.000144 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         9 ,         3 ,         2 ,         9 ,               1 ,               1 ,             3 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1876 ,0.014882  ,  2334 ,  16632 ,  31 ,  29 ,    7 ,   12 ,   1220266.125    , 8705819.0      ,   36 ,   38 , 255 , 255 , 209874093 ,2381329610 ,     65 ,    438 ,          0 ,          0 ,   27.565307 ,   25.939815 ,    0.415914 ,    0.372351 ,0.001213 ,0.001102 ,0.000111 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         4 ,         5 ,         4 ,         4 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1877 ,0.736293  ,   424 ,   8824 ,  31 ,  29 ,    1 ,    4 ,      4031.003906 ,   87888.92188  ,    8 ,   12 , 255 , 255 ,1461030550 , 503256583 ,     53 ,    735 ,          0 ,          0 , 6274.921232 , 4988.801694 ,  105.140143 ,   66.891636 ,0.000598 ,0.000482 ,0.000116 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         4 ,         5 ,         2 ,               1 ,               1 ,             3 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,True             ,False        ,False        ,False        ,False
1878 ,1.10003   ,  7800 ,  14864 ,  31 ,  29 ,   30 ,   32 ,     56267.55859  ,  107247.9922   ,  122 ,  126 , 255 , 255 ,4128407720 ,1987530481 ,     64 ,    118 ,          0 ,          0 ,  557.108911 ,  551.925485 ,    9.088281 ,    8.795944 ,0.000666 ,0.000534 ,0.000132 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         6 ,         4 ,         4 ,         4 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1879 ,0.005373  ,   146 ,    178 ,  31 ,  29 ,    0 ,    0 ,    108691.6016   ,  132514.4219   ,    2 ,    2 ,   0 ,   0 ,         0 ,         0 ,     73 ,     89 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.032    ,    0.001    ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         2 ,         3 ,         3 ,               2 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
1880 ,0.001095  ,   146 ,    178 ,  31 ,  29 ,    0 ,    0 ,    533333.375    ,  650228.3125   ,    2 ,    2 ,   0 ,   0 ,         0 ,         0 ,     73 ,     89 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.008    ,    0.007    ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         1 ,         1 ,         3 ,         1 ,               1 ,               1 ,             3 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
1881 ,0.013603  ,  1540 ,   1644 ,  31 ,  29 ,    4 ,    4 ,    849224.4375   ,  913327.9375   ,   16 ,   18 , 255 , 255 ,3415056464 ,3425451213 ,     96 ,     91 ,          0 ,          0 ,   61.277215 ,    1.413069 ,    0.885667 ,    0.772412 ,0.000595 ,0.000467 ,0.000128 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         8 ,        13 ,         7 ,         6 ,               4 ,               1 ,             4 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1882 ,0.005207  ,  4376 ,   2456 ,  31 ,  29 ,    7 ,    7 ,   6349914.0      , 3564432.5      ,   18 ,   18 , 255 , 255 ,1018043482 ,3170748999 ,    243 ,    136 ,          0 ,          0 ,   15.358185 ,    0.422152 ,    0.287118 ,    0.277941 ,0.000608 ,0.000479 ,0.000129 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         6 ,         7 ,         5 ,         3 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1883 ,0.001059  ,   146 ,    178 ,  31 ,  29 ,    0 ,    0 ,    551463.625    ,  672332.375    ,    2 ,    2 ,   0 ,   0 ,         0 ,         0 ,     73 ,     89 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.008    ,    0.001    ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         3 ,         3 ,         1 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
1884 ,0.09485   ,  5174 ,  87222 ,  31 ,  29 ,    7 ,   39 ,    431586.6875   , 7276668.0      ,   90 ,   92 , 255 , 255 ,3926014683 ,1780937740 ,     57 ,    948 ,          0 ,          0 ,   61.579363 ,   61.251277 ,    1.062124 ,    1.047133 ,0.000741 ,0.000599 ,0.000142 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        10 ,        12 ,         8 ,        10 ,               1 ,               1 ,             7 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1885 ,0.589457  ,  5176 ,   3080 ,  31 ,  29 ,    7 ,    7 ,     67750.49219  ,   40416.85938  ,   28 ,   30 , 255 , 255 , 993733851 ,3586672984 ,    185 ,    103 ,          0 ,          0 , 1410.165236 ,   37.987691 ,   21.819963 ,   20.307104 ,0.000687 ,0.000549 ,0.000138 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         5 ,         8 ,         5 ,         4 ,               1 ,               1 ,             4 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1886 ,0.018857  ,  2974 ,  31328 ,  31 ,  29 ,    7 ,   18 ,   1235827.5      ,13025189.0      ,   48 ,   50 , 255 , 255 ,2528730539 ,2549858291 ,     62 ,    627 ,          0 ,          0 ,   22.857232 ,   22.065123 ,    0.393957 ,    0.374878 ,0.000607 ,0.000485 ,0.000122 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        10 ,         8 ,         2 ,         5 ,               1 ,               1 ,             4 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1887 ,0.075217  ,  4862 ,  82360 ,  31 ,  29 ,    7 ,   36 ,    511054.6875   , 8657936.0      ,   84 ,   86 , 255 , 255 ,3832328812 ,3832647390 ,     58 ,    958 ,          0 ,          0 ,   57.435231 ,   56.134089 ,    0.90253  ,    0.877824 ,0.000711 ,0.000593 ,0.000118 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         9 ,         8 ,         4 ,         5 ,               1 ,               1 ,             3 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1888 ,0.776348  ,  1920 ,   4312 ,  31 ,  29 ,    6 ,    6 ,     18888.4375   ,   42589.14844  ,   22 ,   24 , 255 , 255 ,2165172871 ,  20102119 ,     87 ,    180 ,          0 ,          0 , 2297.735068 , 2192.512962 ,   36.951905 ,   33.727783 ,0.000733 ,0.0006   ,0.000133 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         5 ,         4 ,         3 ,         5 ,               2 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
1889 ,0.001081  ,   130 ,    162 ,  31 ,  29 ,    0 ,    0 ,    481036.0938   ,  599445.0      ,    2 ,    2 ,   0 ,   0 ,         0 ,         0 ,     65 ,     81 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.009    ,    0.006    ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         3 ,         4 ,         2 ,               1 ,               1 ,             4 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
1890 ,0.065229  ,  4862 ,  81270 ,  31 ,  29 ,    7 ,   36 ,    589308.4375   , 9851447.0      ,   84 ,   86 , 255 , 255 ,3921205306 ,1782067485 ,     58 ,    945 ,          0 ,          0 ,   48.738053 ,   47.108593 ,    0.791061 ,    0.753953 ,0.001304 ,0.001141 ,0.000163 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         5 ,         4 ,         4 ,         3 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
